9.528284261262088552e-05,9.529555650400383716e-05,9.530826920789478953e-05,9.532097895481635576e-05,9.533368409708666696e-05,9.534638310115804737e-05,9.535907453983489569e-05,9.537175708573827708e-05,9.538442950429692200e-05,9.539709064787425211e-05,9.540973945076909699e-05,9.542237492265941514e-05,9.543499614461684814e-05,9.544760226365455250e-05,9.546019248829335489e-05,9.547276608479039555e-05,9.548532237235818972e-05,9.549786072082750788e-05,9.551038054567125371e-05,9.552288130665209805e-05,9.553536250172991323e-05,9.554782366749724285e-05,9.556026437440565450e-05,9.557268422477679796e-05,9.558508285134503422e-05,9.559745991316548027e-05,9.560981509582026504e-05,9.562214810720929062e-05,9.563445867777265635e-05,9.564674655770986997e-05,9.565901151509166893e-05,9.567125333576054474e-05,9.568347182098336406e-05,9.569566678590993129e-05,9.570783805934433039e-05,9.571998548174510035e-05,9.573210890512165330e-05,9.574420819147252189e-05,9.575628321178931632e-05,9.576833384572552767e-05,9.578035998070116668e-05,9.579236151046980079e-05,9.580433833677850836e-05,9.581629036503638256e-05,9.582821750742018783e-05,9.584011968022282152e-05,9.585199680406267329e-05,9.586384880322304785e-05,9.587567560609312354e-05,9.588747714361892560e-05,9.589925334962870875e-05,9.591100415995475344e-05,9.592272951386310331e-05,9.593442935196245082e-05,9.594610361607284045e-05,9.595775225035290009e-05,9.596937519984238872e-05,9.598097241170152087e-05,9.599254383263379085e-05,9.600408941212703262e-05,9.601560909888684177e-05,9.602710284339911458e-05,9.603857059647935828e-05,9.605001230950075308e-05,9.606142793461261886e-05,9.607281742429820976e-05,9.608418073159220515e-05,9.609551780975750896e-05,9.610682861238524022e-05,9.611811309395693254e-05,9.612937120850943403e-05,9.614060291118692910e-05,9.615180815702962722e-05,9.616298690151514562e-05,9.617413910045704162e-05,9.618526470989082226e-05,9.619636368640707897e-05,9.620743598737214986e-05,9.621848156970988302e-05,9.622950039100817326e-05,9.624049240986017409e-05,9.625145758496188916e-05,9.626239587468053780e-05,9.627330723982291622e-05,9.628419163964889449e-05,9.629504903541017118e-05,9.630587938869087478e-05,9.631668266030155555e-05,9.632745881427129918e-05,9.633820781329493154e-05,9.634892962195822194e-05,9.635962420395579328e-05,9.637029152609230239e-05,9.638093155384050436e-05,9.639154425466979394e-05,9.640212959660635788e-05,9.641268754834162228e-05,9.642321807967640956e-05,9.643372116230240429e-05,9.644419676679857434e-05,9.645464486596177220e-05
9.767371341329363489e-05,9.769842721418759519e-05,9.772243946049060498e-05,9.774577264765028049e-05,9.776844853426283502e-05,9.779048816560632408e-05,9.781191190094738839e-05,9.783273943275709757e-05,9.785298981257463358e-05,9.787268147232042865e-05,9.789183224451312049e-05,9.791045938323325191e-05,9.792857958346106004e-05,9.794620899994430465e-05,9.796336326506310105e-05,9.798005750738599960e-05,9.799630636742028553e-05,9.801212401438964166e-05,9.802752416276874650e-05,9.804252008605055478e-05,9.805712463206700926e-05,9.807135023731656913e-05,9.808520894061233673e-05,9.809871239585578871e-05,9.811187188457686165e-05,9.812469832937198747e-05,9.813720230478109423e-05,9.814939404795386510e-05,9.816128347195334630e-05,9.817288017399797067e-05,9.818419344764700075e-05,9.819523229071028508e-05,9.820600541765571879e-05,9.821652126595837218e-05,9.822678800641744686e-05,9.823681355247659266e-05,9.824660556723038797e-05,9.825617147196747335e-05,9.826551845470993122e-05,9.827465347622669112e-05,9.828358327890172083e-05,9.829231439229000678e-05,9.830085314155272830e-05,9.830920565234747019e-05,9.831737785836967554e-05,9.832537550691331537e-05,9.833320416530126466e-05,9.834086922544400648e-05,9.834837591127282730e-05,9.835572928196254015e-05,9.836293423970366920e-05,9.836999553136653747e-05,9.837691775616076218e-05,9.838370537007521169e-05,9.839036268821714460e-05,9.839689389157139714e-05,9.840330302990386304e-05,9.840959402684983049e-05,9.841577068325692984e-05,9.842183668018517518e-05,9.842779558466544670e-05,9.843365085171387058e-05,9.843940582821094525e-05,9.844506375666861543e-05,9.845062777769020485e-05,9.845610093384185829e-05,9.846148617254111364e-05,9.846678634928237629e-05,9.847200422885527774e-05,9.847714249100387215e-05,9.848220373021016180e-05,9.848719046068360905e-05,9.849210511669914995e-05,9.849695005725846392e-05,9.850172756620231070e-05,9.850643985642716877e-05,9.851108907099602756e-05,9.851567728513875404e-05,9.852020650935575693e-05,9.852467869075856209e-05,9.852909571439500563e-05,9.853345940635827862e-05,9.853777153534539987e-05,9.854203381320907485e-05,9.854624789817907724e-05,9.855041539608143419e-05,9.855453786233903688e-05,9.855861680063704184e-05,9.856265366914255936e-05,9.856664987906106536e-05,9.857060679663293265e-05,9.857452574402132467e-05,9.857840800098213794e-05,9.858225480752224896e-05,9.858606736179400707e-05,9.858984682553634379e-05,9.859359432251583912e-05,9.859731093930859398e-05,9.860099772818218861e-05,9.860465570732371743e-05,9.860828586216713711e-05
9.787827478158237589e-05,9.789998913989303192e-05,9.792129756913679794e-05,9.794221130077275538e-05,9.796274117379602455e-05,9.798289765228233763e-05,9.800269084092583498e-05,9.802213049603427102e-05,9.804122604295460969e-05,9.805998658674122150e-05,9.807842092646190408e-05,9.809653756476192769e-05,9.811434472217783493e-05,9.813185034601667708e-05,9.814906212179999839e-05,9.816598748357867809e-05,9.818263362315648220e-05,9.819900749852247303e-05,9.821511584506802930e-05,9.823096518146694895e-05,9.824656181989280767e-05,9.826191187223326702e-05,9.827702125841940339e-05,9.829189571386524578e-05,9.830654079545656984e-05,9.832096188910822065e-05,9.833516421486867209e-05,9.834915283457698783e-05,9.836293265597015865e-05,9.837650843946813451e-05,9.838988480370675213e-05,9.840306622843663416e-05,9.841605706362101420e-05,9.842886152966420527e-05,9.844148372450973593e-05,9.845392762797279507e-05,9.846619710463005081e-05,9.847829590936568343e-05,9.849022768981833479e-05,9.850199599081874786e-05,9.851360425883255614e-05,9.852505584273464796e-05,9.853635400036690913e-05,9.854750189897170049e-05,9.855850262019352651e-05,9.856935916152751581e-05,9.858007443985782341e-05,9.859065129447153652e-05,9.860109248926983720e-05,9.861140071432165043e-05,9.862157858975224367e-05,9.863162866818945803e-05,9.864155343486425440e-05,9.865135531150707863e-05,9.866103665911931265e-05,9.867059977730537881e-05,9.868004690916074343e-05,9.868938024026905687e-05,9.869860190381258115e-05,9.870771397824157540e-05,9.871671849159813477e-05,9.872561742385683385e-05,9.873441270480408144e-05,9.874310622015560932e-05,9.875169980899658963e-05,9.876019526744484226e-05,9.876859434909645555e-05,9.877689876602855127e-05,9.878511019190141748e-05,9.879323025951928399e-05,9.880126056627303087e-05,9.880920267213396714e-05,9.881705810044280473e-05,9.882482834311349007e-05,9.883251485609509976e-05,9.884011906402520912e-05,9.884764236034503451e-05,9.885508610663080585e-05,9.886245163570545394e-05,9.886974025119526664e-05,9.887695322841073538e-05,9.888409181613166694e-05,9.889115723549225768e-05,9.889815068142546769e-05,9.890507332521755019e-05,9.891192631261653883e-05,9.891871076606050005e-05,9.892542778311393733e-05,9.893207844102732209e-05,9.893866379395732137e-05,9.894518487418859872e-05,9.895164269357890668e-05,9.895803824422343164e-05,9.896437249745675862e-05,9.897064640485021532e-05,9.897686090043496092e-05,9.898301689936733316e-05,9.898911529826515435e-05,9.899515697853188167e-05,9.900114280025912187e-05,9.900707361076853169e-05
9.593060828416748653e-05,9.604944770180680812e-05,9.616449189364653844e-05,9.627587349281247322e-05,9.638372020315255639e-05,9.648815498886095343e-05,9.658929626110694829e-05,9.668725805356291126e-05,9.678215019115467505e-05,9.687407845471147179e-05,9.696314473628392513e-05,9.704944718924636581e-05,9.713308037229113163e-05,9.721413538776964758e-05,9.729270001479447844e-05,9.736885883504556815e-05,9.744269335776319194e-05,9.751428213478008573e-05,9.758370087464888999e-05,9.765102255043637582e-05,9.771631750499138499e-05,9.777965354740289559e-05,9.784109605415197827e-05,9.790070805726431755e-05,9.795855033389779670e-05,9.801468149128750177e-05,9.806915804999625315e-05,9.812203452042038323e-05,9.817336347894877260e-05,9.822319564079127140e-05,9.827157992925444766e-05,9.831856354203243216e-05,9.836419201747433104e-05,9.840850929421125239e-05,9.845155777177376510e-05,9.849337836731495777e-05,9.853401057013792038e-05,9.857349249631217124e-05,9.861186093651505362e-05,9.864915140622735549e-05,9.868539819435382732e-05,9.872063440474687852e-05,9.875489200183906117e-05,9.878820185282844151e-05,9.882059376642386554e-05,9.885209653115396887e-05,9.888273795388687417e-05,9.891254489469169554e-05,9.894154330070207551e-05,9.896975824052988682e-05,9.899721393402655502e-05,9.902393378502481205e-05,9.904994040843624246e-05,9.907525566166224668e-05,9.909990066803129358e-05,9.912389584498819048e-05,9.914726093052046762e-05,9.917001500536830024e-05,9.919217651666021088e-05,9.921376330135319506e-05,9.923479260776015172e-05,9.925528111453971137e-05,9.927524495389987024e-05,9.929469972758093272e-05,9.931366052862142572e-05,9.933214195667652000e-05,9.935015813655802296e-05,9.936772273444516616e-05,9.938484897464809208e-05,9.940154965393227906e-05,9.941783715583460423e-05,9.943372346787844119e-05,9.944922019189390936e-05,9.946433855978478928e-05,9.947908944363251433e-05,9.949348337201466025e-05,9.950753053800097685e-05,9.952124081247309625e-05,9.953462375489346590e-05,9.954768862374564623e-05,9.956044438663796362e-05,9.957289973117004864e-05,9.958506307350405054e-05,9.959694256644851639e-05,9.960854611190588588e-05,9.961988136442193878e-05,9.963095574405707723e-05,9.964177644228288126e-05,9.965235042752586486e-05,9.966268445726862235e-05,9.967278508116193586e-05,9.968265865001244540e-05,9.969231132067604630e-05,9.970174906448533850e-05,9.971097767136288630e-05,9.972000275815245821e-05,9.972882977249353188e-05,9.973746399638563583e-05,9.974591055938971708e-05,9.975417443219849697e-05,9.976226044250390554e-05
9.804631178489415643e-05,9.810337540905336392e-05,9.815899750564861510e-05,9.821321609859742069e-05,9.826606815821492275e-05,9.831758962930462430e-05,9.836781546201948587e-05,9.841677963995377999e-05,9.846451520767442666e-05,9.851105429903323906e-05,9.855642816181136743e-05,9.860066718347907538e-05,9.864380091695332058e-05,9.868585810324275375e-05,9.872686669554259404e-05,9.876685388154948840e-05,9.880584610577600505e-05,9.884386908942621416e-05,9.888094785326363939e-05,9.891710673570759508e-05,9.895236941404050596e-05,9.898675892139350630e-05,9.902029766706268098e-05,9.905300745272100510e-05,9.908490949028831319e-05,9.911602441903289448e-05,9.914637232211190505e-05,9.917597274089538610e-05,9.920484469161307706e-05,9.923300668002157032e-05,9.926047671615620990e-05,9.928727232744259234e-05,9.931341057312045352e-05,9.933890805713452082e-05,9.936378094077496874e-05,9.938804495590566120e-05,9.941171541627670343e-05,9.943480722951498617e-05,9.945733490890340533e-05,9.947931258369464684e-05,9.950075401110548487e-05,9.952167258453472264e-05,9.954208134621530320e-05,9.956199299543424240e-05,9.958141989818711042e-05,9.960037409784175649e-05,9.961886732257074512e-05,9.963691099379388938e-05,9.965451623672459713e-05,9.967169388647180146e-05,9.968845449781474810e-05,9.970480835053222848e-05,9.972076546027650414e-05,9.973633558246746279e-05,9.975152822216942902e-05,9.976635263919550684e-05,9.978081785544453840e-05,9.979493266165638825e-05,9.980870562409348832e-05,9.982214508830251801e-05,9.983525918877407632e-05,9.984805585106012874e-05,9.986054280064584384e-05,9.987272756639643465e-05,9.988461748589052528e-05,9.989621971162575829e-05,9.990754121480519456e-05,9.991858879143626225e-05,9.992936906666419086e-05,9.993988849876817720e-05,9.995015338326624255e-05,9.996016985958047394e-05,9.996994391248218434e-05,9.997948137807636984e-05,9.998878794636996772e-05,9.999786916614655146e-05,1.000067304486316523e-04,1.000153770707173933e-04,1.000238141783950873e-04,1.000320467913204457e-04,1.000400798043535935e-04,1.000479179925634342e-04,1.000555660128910334e-04,1.000630284085925160e-04,1.000703096122326980e-04,1.000774139461313574e-04,1.000843456279155422e-04,1.000911087735142176e-04,1.000977073961625488e-04,1.001041454141707516e-04,1.001104266493692106e-04,1.001165548298877506e-04,1.001225335970354005e-04,1.001283665005292805e-04,1.001340570071507230e-04,1.001396084978625826e-04,1.001450242744677957e-04,1.001503075579445069e-04,1.001554614938891298e-04,1.001604891498475289e-04,1.001653935227553982e-04
9.793696165416589073e-05,9.796311778964608946e-05,9.798885838430093328e-05,9.801418438271093626e-05,9.803909713379525728e-05,9.806359835895515681e-05,9.808769012598097755e-05,9.811137482307432159e-05,9.813465513352957151e-05,9.815753401176776402e-05,9.818001466343966401e-05,9.820210052213723749e-05,9.822379523150048027e-05,9.824510262634778728e-05,9.826602671492223678e-05,9.828657166299760667e-05,9.830674177790972991e-05,9.832654149488592483e-05,9.834597536206870724e-05,9.836504802929245481e-05,9.838376423421128422e-05,9.840212879286325319e-05,9.842014658723003502e-05,9.843782255669603467e-05,9.845516168771600981e-05,9.847216900549253169e-05,9.848884956620320417e-05,9.850520844822976637e-05,9.852125074549751343e-05,9.853698156114728277e-05,9.855240600187259838e-05,9.856752916892489922e-05,9.858235615756096200e-05,9.859689204794223015e-05,9.861114190246012771e-05,9.862511076075280861e-05,9.863880363625411412e-05,9.865222551108680435e-05,9.866538133551645926e-05,9.867827602083553446e-05,9.869091443981400989e-05,9.870330142303063940e-05,9.871544175488216515e-05,9.872734017424301403e-05,9.873900136958552046e-05,9.875042997986585515e-05,9.876163059041587460e-05,9.877260773338788797e-05,9.878336588520226895e-05,9.879390946609950411e-05,9.880424283847899188e-05,9.881437030667702503e-05,9.882429611618433554e-05,9.883402445209911425e-05,9.884355944023192134e-05,9.885290514455271542e-05,9.886206556863926637e-05,9.887104465433569907e-05,9.887984628309453238e-05,9.888847427319548378e-05,9.889693238251956323e-05,9.890522430688947133e-05,9.891335368128443433e-05,9.892132407829386080e-05,9.892913901132823341e-05,9.893680193118201192e-05,9.894431622892137853e-05,9.895168523632569789e-05,9.895891222422264339e-05,9.896600040559794644e-05,9.897295293359611415e-05,9.897977290385086768e-05,9.898646335393428619e-05,9.899302726479281911e-05,9.899946756031245329e-05,9.900578710864175135e-05,9.901198872275256038e-05,9.901807516121691058e-05,9.902404912798158253e-05,9.902991327404020439e-05,9.903567019764472558e-05,9.904132244586994762e-05,9.904687251294207737e-05,9.905232284435083485e-05,9.905767583451275358e-05,9.906293382921941757e-05,9.906809912574280502e-05,9.907317397439534691e-05,9.907816057697055962e-05,9.908306109218698672e-05,9.908787762868993137e-05,9.909261225449235010e-05,9.909726699186527897e-05,9.910184382033698075e-05,9.910634467635826526e-05,9.911077145463577343e-05,9.911512600946402810e-05,9.911941015416868262e-05,9.912362566222267994e-05,9.912777426890363177e-05,9.913185767052029454e-05
9.530408864799609669e-05,9.529862580504050050e-05,9.529360175086800376e-05,9.528900686006616021e-05,9.528483165743888367e-05,9.528106681999667731e-05,9.527770317485726587e-05,9.527473170256618165e-05,9.527214353543920914e-05,9.526992995778750604e-05,9.526808240689593310e-05,9.526659247038828018e-05,9.526545188709369290e-05,9.526465254661108085e-05,9.526418648597701194e-05,9.526404589199722142e-05,9.526422309613813584e-05,9.526471057696991938e-05,9.526550095584325830e-05,9.526658699643367082e-05,9.526796160386267988e-05,9.526961782135880932e-05,9.527154882993354296e-05,9.527374794649017778e-05,9.527620862081991992e-05,9.527892443428264096e-05,9.528188909868535214e-05,9.528509645406778913e-05,9.528854046447762858e-05,9.529221522053248495e-05,9.529611493253052395e-05,9.530023393167184344e-05,9.530456666673123311e-05,9.530910770261271617e-05,9.531385171801515363e-05,9.531879350288535854e-05,9.532392795763642689e-05,9.532925009036993032e-05,9.533475501499824058e-05,9.534043794823260235e-05,9.534629421104142582e-05,9.535231922219650550e-05,9.535850849939878798e-05,9.536485765604467120e-05,9.537136240067509423e-05,9.537801853332078658e-05,9.538482194515433420e-05,9.539176861572626353e-05,9.539885461229530273e-05,9.540607608593529624e-05,9.541342927243938877e-05,9.542091048930817943e-05,9.542851613375568417e-05,9.543624268126791612e-05,9.544408668526957473e-05,9.545204477257035599e-05,9.546011364613960198e-05,9.546829007844866253e-05,9.547657091457648396e-05,9.548495306765907703e-05,9.549343351833424279e-05,9.550200931507423288e-05,9.551067756907705673e-05,9.551943545638116363e-05,9.552828021519566264e-05,9.553720914334878835e-05,9.554621959906248196e-05,9.555530899907369936e-05,9.556447481551235605e-05,9.557371457835681474e-05,9.558302587142663339e-05,9.559240633005838816e-05,9.560185364454430192e-05,9.561136555413815119e-05,9.562093985071599348e-05,9.563057437189621335e-05,9.564026700514855373e-05,9.565001568523363699e-05,9.565981838999205924e-05,9.566967314555932143e-05,9.567957801925919584e-05,9.568953112382211281e-05,9.569953061083774507e-05,9.570957467652770675e-05,9.571966155486004283e-05,9.572978951954947378e-05,9.573995688316717066e-05,9.575016199692129907e-05,9.576040324665835955e-05,9.577067905675062161e-05,9.578098788498565544e-05,9.579132822401490734e-05,9.580169860112786040e-05,9.581209757669814241e-05,9.582252374273881289e-05,9.583297572246528056e-05,9.584345217172897098e-05,9.585395177591476002e-05,9.586447324938491372e-05,9.587501533681043432e-05,9.588557680995084427e-05
7.531604444488396622e-05,7.552914691455489093e-05,7.573924415116324994e-05,7.594639499186622194e-05,7.615065678956400017e-05,7.635208545853048733e-05,7.655073551859892505e-05,7.674666013446355863e-05,7.693991115897981221e-05,7.713053916957833002e-05,7.731859350845735382e-05,7.750412231732888176e-05,7.768717257317112946e-05,7.786779012353222632e-05,7.804601971705955974e-05,7.822190503847765508e-05,7.839548873678235175e-05,7.856681245665916608e-05,7.873591686635735671e-05,7.890284168709977587e-05,7.906762571907562716e-05,7.923030686651833280e-05,7.939092216591209672e-05,7.954950780753071915e-05,7.970609916085835635e-05,7.986073079657723560e-05,8.001343651020628473e-05,8.016424934131896802e-05,8.031320159662632991e-05,8.046032486830399615e-05,8.060565005529842701e-05,8.074920737966046369e-05,8.089102640806892337e-05,8.103113606661122926e-05,8.116956465920102399e-05,8.130633988501203213e-05,8.144148885258504827e-05,8.157503809702689368e-05,8.170701359533330999e-05,8.183744077872032239e-05,8.196634454971117101e-05,8.209374929424233616e-05,8.221967889521110526e-05,8.234415674557342630e-05,8.246720576110515711e-05,8.258884839185183665e-05,8.270910663488108445e-05,8.282800204439874907e-05,8.294555574495126498e-05,8.306178843997557605e-05,8.317672042301740257e-05,8.329037158794068516e-05,8.340276144025459727e-05,8.351390910310540203e-05,8.362383332982685133e-05,8.373255251192796402e-05,8.384008468698117946e-05,8.394644754838868808e-05,8.405165845204427095e-05,8.415573442632769228e-05,8.425869217887310247e-05,8.436054810279067814e-05,8.446131828654400203e-05,8.456101851905832220e-05,8.465966429738197184e-05,8.475727083434575612e-05,8.485385306333788704e-05,8.494942564551964702e-05,8.504400297626451980e-05,8.513759919104305009e-05,8.523022817041868459e-05,8.532190354737459340e-05,8.541263871153540420e-05,8.550244681426745193e-05,8.559134077579244604e-05,8.567933328840183181e-05,8.576643682245370230e-05,8.585266363003732034e-05,8.593802575207391099e-05,8.602253501921431310e-05,8.610620305971042267e-05,8.618904130286486663e-05,8.627106098102444408e-05,8.635227313746884903e-05,8.643268862762443477e-05,8.651231812395490076e-05,8.659117211873271669e-05,8.666926093037159501e-05,8.674659470342391591e-05,8.682318341612930881e-05,8.689903687986198029e-05,8.697416474456854361e-05,8.704857650332334840e-05,8.712228149243562687e-05,8.719528889666877539e-05,8.726760775235015795e-05,8.733924694892501186e-05,8.741021523261937058e-05,8.748052121021468648e-05,8.755017334993763552e-05,8.761917998545418261e-05
1.107533218269725437e-04,1.106301125438641507e-04,1.105087372194061066e-04,1.103891662627146721e-04,1.102713705315445627e-04,1.101553213286307143e-04,1.100409903995736152e-04,1.099283499272904133e-04,1.098173725295753934e-04,1.097080312539850370e-04,1.096002995738531180e-04,1.094941513840597531e-04,1.093895609968198863e-04,1.092865031361297883e-04,1.091849529334386641e-04,1.090848859237599178e-04,1.089862780392360876e-04,1.088891056062468450e-04,1.087933453377543509e-04,1.086989743311901732e-04,1.086059700609044688e-04,1.085143103756180271e-04,1.084239734903127094e-04,1.083349379844552403e-04,1.082471827934533429e-04,1.081606872069822590e-04,1.080754308609977566e-04,1.079913937346301217e-04,1.079085561438424424e-04,1.078268987371166230e-04,1.077464024907822613e-04,1.076670487020203466e-04,1.075888189868696825e-04,1.075116952724551768e-04,1.074356597938755853e-04,1.073606950888759585e-04,1.072867839928561923e-04,1.072139096341976012e-04,1.071420554293868953e-04,1.070712050784678577e-04,1.070013425600313404e-04,1.069324521275615442e-04,1.068645183045497364e-04,1.067975258786109762e-04,1.067314598988122618e-04,1.066663056705779723e-04,1.066020487520133653e-04,1.065386749478080408e-04,1.064761703069006638e-04,1.064145211182595754e-04,1.063537139049945852e-04,1.062937354225920803e-04,1.062345726529064985e-04,1.061762128019563080e-04,1.061186432947947418e-04,1.060618517723091383e-04,1.060058260866641609e-04,1.059505542990713510e-04,1.058960246753660431e-04,1.058422256807743688e-04,1.057891459798064219e-04,1.057367744302657839e-04,1.056851000793558289e-04,1.056341121635777001e-04,1.055838001010617612e-04,1.055341534914598406e-04,1.054851621118404282e-04,1.054368159136835788e-04,1.053891050188941378e-04,1.053420197176800936e-04,1.052955504653455747e-04,1.052496878788386421e-04,1.052044227356499430e-04,1.051597459673638625e-04,1.051156486611135098e-04,1.050721220537955910e-04,1.050291575308556291e-04,1.049867466226256911e-04,1.049448810030986567e-04,1.049035524853806413e-04,1.048627530215726279e-04,1.048224746984518997e-04,1.047827097346852620e-04,1.047434504810600711e-04,1.047046894162575136e-04,1.046664191435287130e-04,1.046286323905791949e-04,1.045913220063528990e-04,1.045544809586960761e-04,1.045181023335840483e-04,1.044821793305673164e-04,1.044467052623292185e-04,1.044116735522400923e-04,1.043770777344735690e-04,1.043429114472304182e-04,1.043091684349575169e-04,1.042758425464643463e-04,1.042429277303684481e-04,1.042104180348778794e-04,1.041783076058954311e-04,1.041465906859162380e-04
9.750606426406340183e-05,9.756712111552774572e-05,9.762710774774419065e-05,9.768603875004408011e-05,9.774392870121017521e-05,9.780079215937477705e-05,9.785664364891965075e-05,9.791149765292550598e-05,9.796536860184902314e-05,9.801827086530840913e-05,9.807021874363893972e-05,9.812122646024598670e-05,9.817130815459338756e-05,9.822047787599859716e-05,9.826874957552552531e-05,9.831613710353750599e-05,9.836265420082333300e-05,9.840831449692262836e-05,9.845313150402781497e-05,9.849711861276136599e-05,9.854028908939982715e-05,9.858265607187761015e-05,9.862423256690191716e-05,9.866503144717542141e-05,9.870506544851266888e-05,9.874434716861093186e-05,9.878288906428618458e-05,9.882070344990873502e-05,9.885780249552218832e-05,9.889419822695078282e-05,9.892990252324889930e-05,9.896492711569646636e-05,9.899928358914079614e-05,9.903298337865492414e-05,9.906603777098934238e-05,9.909845790445688421e-05,9.913025476671006924e-05,9.916143919785807615e-05,9.919202188868343339e-05,9.922201337997351366e-05,9.925142406597131910e-05,9.928026419170337010e-05,9.930854385564819790e-05,9.933627300928611614e-05,9.936346145844646399e-05,9.939011886306264420e-05,9.941625473997153318e-05,9.944187846244777543e-05,9.946699926066664306e-05,9.949162622424606974e-05,9.951576830302665282e-05,9.953943430718194382e-05,9.956263290988864867e-05,9.958537264631601570e-05,9.960766191918779284e-05,9.962950899433645657e-05,9.965092200747676504e-05,9.967190896187331389e-05,9.969247773067311592e-05,9.971263606045644454e-05,9.973239156857490058e-05,9.975175174892168535e-05,9.977072397016014977e-05,9.978931547893784399e-05,9.980753340110868428e-05,9.982538474262434339e-05,9.984287639175288057e-05,9.986001511952380654e-05,9.987680758294355612e-05,9.989326032533474861e-05,9.990937977777369081e-05,9.992517226109563604e-05,9.994064398699447683e-05,9.995580106036963610e-05,9.997064947953026302e-05,9.998519513954055242e-05,9.999944383110006207e-05,1.000134012438816324e-04,1.000270729689675886e-04,1.000404644970755527e-04,1.000535812241126342e-04,1.000664284482856529e-04,1.000790113748758830e-04,1.000913351165705486e-04,1.001034046949063707e-04,1.001152250409418677e-04,1.001268009988010157e-04,1.001381373232356099e-04,1.001492386849546197e-04,1.001601096712878558e-04,1.001707547848563318e-04,1.001811784463453283e-04,1.001913849990600068e-04,1.002013787030352920e-04,1.002111637454785546e-04,1.002207442326593587e-04,1.002301241990186174e-04,1.002393076029456652e-04,1.002482983312177683e-04,1.002571001991190477e-04,1.002657169506538369e-04
